Nfock 50
0.120269 0.000000
0.003580 0.000147
0.000668 0.001751
0.000654 -0.000091
-0.001629 0.000098
0.000047 0.000204
0.000460 0.000203
-0.000012 -0.000160
-0.000271 0.000053
-0.000008 -0.000054
0.000019 -0.000008
-0.000020 0.000008
0.000035 -0.000003
0.000002 0.000001
-0.000001 -0.000005
0.000002 -0.000002
-0.000003 0.000002
0.000001 0.000001
0.000001 -0.000001
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.003580 -0.000147
0.110129 0.000000
0.002107 -0.000397
-0.001164 0.002581
0.000771 -0.000294
-0.001651 0.000178
0.000121 0.000146
0.000622 0.000240
-0.000029 -0.000183
-0.000513 0.000107
-0.000008 -0.000102
0.000043 0.000017
-0.000036 0.000021
0.000063 -0.000007
0.000002 0.000000
-0.000003 -0.000008
0.000004 -0.000002
-0.000005 0.000004
0.000001 0.000003
0.000001 -0.000003
0.000001 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
0.000668 -0.001751
0.002107 0.000397
0.099071 0.000000
0.000247 -0.001182
-0.002084 0.002665
0.001097 -0.000506
-0.001239 0.000120
0.000086 0.000027
0.000604 0.000313
-0.000058 -0.000129
-0.000686 0.000148
-0.000005 -0.000148
0.000049 0.000086
-0.000049 0.000035
0.000088 -0.000014
0.000001 -0.000002
-0.000003 -0.000008
0.000005 -0.000002
-0.000006 0.000004
0.000001 0.000003
0.000000 -0.000004
0.000001 -0.000000
-0.000001 0.000000
-0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000654 0.000091
-0.001164 -0.002581
0.000247 0.001182
0.089507 0.000000
-0.000980 -0.001478
-0.002065 0.001958
0.001422 -0.000715
-0.000672 -0.000016
-0.000027 -0.000055
0.000497 0.000489
-0.000098 -0.000040
-0.000758 0.000171
-0.000007 -0.000194
0.000030 0.000195
-0.000059 0.000046
0.000107 -0.000022
-0.000001 -0.000004
-0.000002 -0.000006
0.000005 -0.000002
-0.000006 0.000003
0.000000 0.000003
-0.000000 -0.000004
0.000002 0.000000
-0.000001 -0.000000
-0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
-0.001629 -0.000098
0.000771 0.000294
-0.002084 -0.002665
-0.000980 0.001478
0.080970 0.000000
-0.001460 -0.001252
-0.001559 0.000684
0.001573 -0.000906
-0.000034 -0.000144
-0.000148 -0.000062
0.000365 0.000735
-0.000145 0.000056
-0.000722 0.000177
-0.000015 -0.000243
-0.000009 0.000326
-0.000068 0.000054
0.000121 -0.000030
-0.000002 -0.000005
0.000000 -0.000002
0.000005 -0.000002
-0.000005 0.000001
-0.000000 0.000002
-0.000001 -0.000004
0.000002 0.000000
-0.000001 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
0.000047 -0.000204
-0.001651 -0.000178
0.001097 0.000506
-0.002065 -0.001958
-0.001460 0.001252
0.072650 -0.000000
-0.001415 -0.000749
-0.000898 -0.000755
0.001516 -0.001074
0.000578 -0.000218
-0.000236 0.000022
0.000244 0.000966
-0.000188 0.000149
-0.000603 0.000169
-0.000030 -0.000293
-0.000057 0.000450
-0.000078 0.000055
0.000129 -0.000033
-0.000002 -0.000003
0.000002 0.000002
0.000003 -0.000001
-0.000003 -0.000000
-0.000001 0.000001
-0.000001 -0.000003
0.000002 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000460 -0.000203
0.000121 -0.000146
-0.001239 -0.000120
0.001422 0.000715
-0.001559 -0.000684
-0.001415 0.000749
0.064270 0.000000
-0.001117 -0.000248
-0.000268 -0.001963
0.001301 -0.001199
0.001059 -0.000231
-0.000279 0.000184
0.000146 0.001101
-0.000209 0.000234
-0.000448 0.000152
-0.000050 -0.000336
-0.000104 0.000539
-0.000085 0.000052
0.000130 -0.000033
-0.000001 -0.000001
0.000002 0.000004
0.000001 -0.000001
-0.000001 -0.000001
-0.000002 0.000000
-0.000001 -0.000002
0.000002 0.000000
-0.000000 0.000000
0.000000 -0.000000
-0.000000 -0.000000
-0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000012 0.000160
0.000622 -0.000240
0.000086 -0.000027
-0.000672 0.000016
0.001573 0.000906
-0.000898 0.000755
-0.001117 0.000248
0.055985 0.000000
-0.000773 0.000072
0.000249 -0.002692
0.001009 -0.001250
0.001336 -0.000198
-0.000291 0.000390
0.000066 0.001092
-0.000197 0.000308
-0.000303 0.000129
-0.000073 -0.000363
-0.000142 0.000580
-0.000087 0.000044
0.000122 -0.000029
-0.000000 0.000002
0.000002 0.000005
-0.000002 -0.000001
0.000001 -0.000002
-0.000002 -0.000000
-0.000001 -0.000001
0.000001 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
-0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 -0.000000
0.000000 -0.000000
-0.000271 -0.000053
-0.000029 0.000183
0.000604 -0.000313
-0.000027 0.000055
-0.000034 0.000144
0.001516 0.001074
-0.000268 0.001963
-0.000773 -0.000072
0.048114 -0.000000
-0.000492 0.000170
0.000630 -0.002888
0.000711 -0.001208
0.001396 -0.000141
-0.000294 0.000602
-0.000005 0.000938
-0.000157 0.000371
-0.000193 0.000102
-0.000094 -0.000372
-0.000164 0.000574
-0.000081 0.000034
0.000106 -0.000023
0.000001 0.000003
0.000001 0.000004
-0.000003 -0.000001
0.000003 -0.000002
-0.000001 -0.000000
-0.000000 -0.000001
0.000000 0.000000
0.000000 0.000001
0.000000 0.000000
0.000000 -0.000000
0.000000 -0.000000
-0.000000 0.000000
0.000000 -0.000000
0.000000 0.000000
-0.000000 0.000000
