5.067044673416847391e-04 7.422068204322879994e-04 1.026491763039354610e-03 1.364486849889802239e-03 1.782299863141380628e-03 2.335326388539484422e-03 3.101899402232449580e-03 4.160191242762200682e-03 5.556337988861607784e-03 7.277853926848435601e-03 9.243902843578642725e-03 1.131618432127802151e-02 1.332765773791004700e-02 1.512279600444632437e-02 1.659894298978979027e-02 1.773302349285516694e-02 1.857812685818704609e-02 1.922664235778980685e-02 1.975565669675950764e-02 2.018183443111157965e-02 2.044740772765752876e-02 2.044130002383201875e-02 2.004357191668575122e-02 1.917551514417718470e-02 1.783883407855910153e-02 1.612965419175858145e-02 1.421792496430295677e-02 1.229557411165526151e-02 1.051478964927229226e-02 8.947147718668578553e-03 7.583587095283776669e-03 6.370103131944925695e-03 5.253675694759638894e-03 4.211945910792170775e-03 3.256055193759288882e-03 2.414237147190893221e-03 1.711681664439302242e-03 1.158238901223471737e-03 7.466126749366285183e-04 4.572889622698808870e-04
6.545838895322643935e-04 9.547286537604495957e-04 1.321122954668933628e-03 1.765880179088084694e-03 2.326467489587437897e-03 3.070032264226203299e-03 4.079645268095398111e-03 5.423902377007611304e-03 7.123227348344540917e-03 9.129911740383590477e-03 1.133094379858877974e-02 1.357045689048815874e-02 1.568253790379441764e-02 1.752670180426872670e-02 1.901993460087608029e-02 2.015598731712249514e-02 2.100025491581510376e-02 2.165577796257097884e-02 2.221151968291624687e-02 2.269616684037444390e-02 2.305880988904899023e-02 2.318365036100869525e-02 2.293057714757303078e-02 2.218597638744877407e-02 2.090783763894802846e-02 1.915077268295142798e-02 1.705961332562741170e-02 1.482979422713971880e-02 1.264890957984309526e-02 1.064615982499576841e-02 8.872906454845114546e-03 7.318717251554633652e-03 5.947083383206813213e-03 4.727745228356612477e-03 3.650792187710350661e-03 2.722371467629128034e-03 1.951858168713467784e-03 1.341020487023385872e-03 8.800809159125211638e-04 5.496767777441391922e-04
8.165146530153470465e-04 1.187378938585383894e-03 1.645229418677611032e-03 2.210987900709498934e-03 2.934417717170973144e-03 3.893492824447159981e-03 5.172389087121981831e-03 6.823871178371554089e-03 8.835079221961550724e-03 1.111657705075056769e-02 1.352062062535881910e-02 1.587747711076404819e-02 1.803257399516603951e-02 1.987426667960972768e-02 2.135098297913893065e-02 2.247760091656082412e-02 2.332668544088911319e-02 2.400049796002669961e-02 2.458855442734887362e-02 2.512625868535245041e-02 2.557278765288704264e-02 2.581797343493148073e-02 2.571488847923081647e-02 2.512600440181978964e-02 2.396884916099664697e-02 2.224837723407886367e-02 2.006525073275306978e-02 1.759457323820653313e-02 1.504064894765438573e-02 1.258524952842974241e-02 1.035057263011259464e-02 8.389691432467769397e-03 6.702366078661689541e-03 5.262477244812840786e-03 4.041430094914821164e-03 3.018862589891558104e-03 2.181635823420870462e-03 1.517795822897238366e-03 1.011743943088888728e-03 6.429693747956699394e-04
9.808258941514610453e-04 1.422334722604550340e-03 1.972409703676362026e-03 2.661424161433364414e-03 3.551293572475783863e-03 4.729347708235895342e-03 6.278103630543821305e-03 8.231147643879103970e-03 1.053952533853571086e-02 1.307099039480046944e-02 1.564480038139439561e-02 1.808261939023964385e-02 2.024958194855844967e-02 2.207191140365658347e-02 2.353499093159048053e-02 2.467306318524604622e-02 2.555621584077601149e-02 2.627194056215171464e-02 2.689795412379801867e-02 2.747100236491821848e-02 2.796429331217265002e-02 2.828535612952565170e-02 2.829684186041400706e-02 2.785306739088981923e-02 2.684121803927787611e-02 2.521699826114901649e-02 2.302595018816970540e-02 2.040304521460914802e-02 1.754751033957092574e-02 1.467839293705325114e-02 1.198547114120905241e-02 9.593673889857044432e-03 7.553380509881634473e-03 5.856038672328489798e-03 4.462454060093073993e-03 3.327909102688261529e-03 2.414985741673776349e-03 1.694854015146396919e-03 1.143250328076680792e-03 7.366243553397749250e-04
1.133137846344687031e-03 1.638397395235677723e-03 2.272454463270028816e-03 3.074967175956575764e-03 4.118797822504868464e-03 5.498362389136634935e-03 7.292160149260661778e-03 9.513840458411963741e-03 1.208060751833101194e-02 1.482280696789820343e-02 1.753394560394470544e-02 2.003415473070723277e-02 2.221323932072031410e-02 2.403660331744235726e-02 2.552320515038504142e-02 2.671853198597635287e-02 2.767880266109765119e-02 2.846481635865276069e-02 2.913310114258226349e-02 2.971742278983156849e-02 3.020730547879712027e-02 3.053703075210495790e-02 3.059318174465121970e-02 3.023869389214310990e-02 2.934588918223855758e-02 2.783136423612854807e-02 2.568670627061134942e-02 2.299724138755866731e-02 1.993890678438770686e-02 1.674694984663002706e-02 1.366211549655546934e-02 1.087417924412110645e-02 8.487273300718047725e-03 6.520046552265801494e-03 4.933658275856560305e-03 3.667375589017963806e-03 2.663801509001464604e-03 1.878112303756395178e-03 1.276309260022151157e-03 8.301176281237729456e-04
1.259223408235187478e-03 1.815823358482931320e-03 2.519129390313688648e-03 3.417486479458910903e-03 4.592501655515469731e-03 6.142127565471143698e-03 8.137862122791135813e-03 1.057400287124165422e-02 1.334025703886659343e-02 1.624098999136552521e-02 1.905652273336551697e-02 2.161389901689663579e-02 2.382835653117051922e-02 2.569753549820624414e-02 2.726243718261231810e-02 2.856790524564113004e-02 2.964708555692972120e-02 3.052811097336394566e-02 3.124220670504105832e-02 3.181674021877294034e-02 3.225567291911229928e-02 3.252223976090497931e-02 3.253542171022769103e-02 3.218155145806547018e-02 3.133676614422304524e-02 2.989685676950153831e-02 2.781208388168035853e-02 2.512016045946367099e-02 2.196287878187002524e-02 1.857033051645394159e-02 1.520935608924120844e-02 1.211479303387536129e-02 9.435750825065527744e-03 7.220845692935691507e-03 5.441684733499545408e-03 4.033126693920557025e-03 2.926645056203791475e-03 2.066058666282687833e-03 1.408783433066652024e-03 9.210364424093613923e-04
1.347818614130206517e-03 1.940377609972095260e-03 2.695678285783850107e-03 3.670103834410300917e-03 4.951029568017789075e-03 6.635006042689983209e-03 8.782329736370567130e-03 1.136871011737996921e-02 1.426504775085338586e-02 1.726499736071371305e-02 2.015136719859958805e-02 2.276643892183449411e-02 2.504752885852616281e-02 2.701146086958693127e-02 2.870538917314613414e-02 3.016196298374414914e-02 3.138714677601470160e-02 3.237743618177087862e-02 3.313964802599123766e-02 3.369167954916498647e-02 3.404558945002979231e-02 3.418865947180315529e-02 3.407406941051909638e-02 3.362252248452173020e-02 3.273265499747964047e-02 3.130135948378127281e-02 2.925662997337790533e-02 2.659855300891487279e-02 2.343125789654130001e-02 1.996245345883001371e-02 1.645943423952713272e-02 1.317709502828786836e-02 1.029352243793526731e-02 7.883766418423617320e-03 5.936386786827230200e-03 4.392649781982736583e-03 3.182741940597777399e-03 2.245374616459734456e-03 1.532018137998412402e-03 1.003689442557290177e-03
1.392333295364465463e-03 2.004923254560441771e-03 2.795531462803661684e-03 3.828093089018311680e-03 5.192513029994532195e-03 6.978394195932209436e-03 9.230063709401397157e-03 1.190532884822807433e-02 1.486544090338899268e-02 1.790899683624867789e-02 2.083626161106009317e-02 2.351077502866733698e-02 2.588541357322411349e-02 2.798098387831351661e-02 2.983558001364209830e-02 3.146193502565253902e-02 3.284020804506648794e-02 3.394119111234242953e-02 3.475096601366382820e-02 3.527516405157985618e-02 3.552568567810593381e-02 3.550535040592820574e-02 3.519870009949715300e-02 3.456694383138892573e-02 3.354574895427275133e-02 3.205239806808034969e-02 3.001141404536848342e-02 2.739790395113486654e-02 2.428018199230349075e-02 2.083305576876279611e-02 1.730454920358604279e-02 1.394781599179900633e-02 1.095364738152395170e-02 8.416880279552018534e-03 6.345117771219167466e-03 4.692732203482995017e-03 3.395660414929369941e-03 2.392515555696307118e-03 1.631474183055882030e-03 1.069379506150230745e-03
1.391120768645540910e-03 2.008473425596739477e-03 2.818851139240812279e-03 3.893374402874357799e-03 5.321711525021440188e-03 7.181968263812374235e-03 9.499003592648285269e-03 1.221410588668465913e-02 1.518704814271426909e-02 1.823380306566095913e-02 2.118236933391715385e-02 2.391937473100496508e-02 2.640517382562720602e-02 2.865136300236768505e-02 3.067644704805977396e-02 3.247064352848533231e-02 3.399311424482849564e-02 3.519608117559905325e-02 3.604882160360046994e-02 3.654291127118621668e-02 3.668381389721122460e-02 3.648262915289192387e-02 3.595075528190509739e-02 3.509062086407198355e-02 3.388149249898946003e-02 3.227234102269681271e-02 3.019756943677780192e-02 2.761878886481071438e-02 2.457397890755197434e-02 2.120213648414272581e-02 1.772178120760808245e-02 1.437102356977305873e-02 1.134200023293638684e-02 8.742908710199639305e-03 6.598845680804535895e-03 4.878617333087208012e-03 3.526029177253227256e-03 2.481416202101865802e-03 1.691028209735527576e-03 1.108644099813257261e-03
1.346780093757705922e-03 1.954186331615765781e-03 2.768223773447297305e-03 3.866652527046044330e-03 5.337231265863483579e-03 7.244677528859191397e-03 9.594214439756981044e-03 1.231389964314378097e-02 1.526854597491805049e-02 1.829838199955181530e-02 2.126231575700741200e-02 2.406709063287650746e-02 2.667263957469315910e-02 2.907289985967342200e-02 3.126241986162533321e-02 3.321034275069327524e-02 3.486005934564867514e-02 3.615055791893655168e-02 3.703731961475627277e-02 3.749830868922660043e-02 3.753115694588380485e-02 3.715235497869748271e-02 3.639590075289327042e-02 3.530078580587531212e-02 3.388698798818533253e-02 3.213636974381522959e-02 2.999922355930118717e-02 2.743256297852418937e-02 2.445209072208822526e-02 2.116495931042684450e-02 1.775923267818592388e-02 1.445371897807340086e-02 1.143671932788529848e-02 8.825214530285724682e-03 6.658129345528372017e-03 4.915735759418664308e-03 3.547410561352830078e-03 2.493837612346789211e-03 1.699080682541846991e-03 1.114562788935550067e-03
1.265276634454562963e-03 1.848103541457476323e-03 2.647003809342666873e-03 3.745193789371150002e-03 5.228033412842458989e-03 7.148329971175819593e-03 9.495830835230411118e-03 1.219129358108863269e-02 1.510963017552361363e-02 1.811660037255574673e-02 2.109844698741497257e-02 2.397532558438103881e-02 2.670030879286102235e-02 2.924637373059657888e-02 3.158471438981616530e-02 3.366651852115800508e-02 3.542289570916926089e-02 3.678238609076964205e-02 3.768941478042218268e-02 3.811204064728080515e-02 3.804400021844061425e-02 3.750853928228453649e-02 3.655837135397294740e-02 3.526006062272092623e-02 3.366379687193600534e-02 3.177734099608284235e-02 2.956668023403951143e-02 2.699047565801977744e-02 2.405144571621066485e-02 2.083328430080868057e-02 1.749877007710561039e-02 1.424910488457999287e-02 1.126774146835157753e-02 8.677518159352451757e-03 6.527007146800702271e-03 4.803304507825810477e-03 3.457225173974569094e-03 2.426993249109268488e-03 1.653311773636438522e-03 1.085454098661112069e-03
1.155300953092673307e-03 1.699319515236496179e-03 2.461375442516175200e-03 3.527898575849444749e-03 4.981942118304816085e-03 6.868431712213878514e-03 9.169256622491883321e-03 1.180603626209899247e-02 1.466812909644713697e-02 1.764472522420353767e-02 2.064217556398533285e-02 2.358612955122751584e-02 2.641836708922367868e-02 2.909103724194233784e-02 3.155468020794886808e-02 3.374508268313630710e-02 3.558246036777193422e-02 3.698647452402094998e-02 3.789449651195906515e-02 3.827169280590489442e-02 3.811530520701199992e-02 3.745851505166132578e-02 3.636838428003973112e-02 3.492770790511602608e-02 3.320295858856495835e-02 3.121697188801964007e-02 2.894765025320487212e-02 2.635899378235901855e-02 2.344917266312652668e-02 2.028766746278280048e-02 1.701894559538751073e-02 1.383002094582893790e-02 1.089959323968059390e-02 8.354126199781861106e-03 6.248447200373703596e-03 4.572952763765860372e-03 3.276977147809684993e-03 2.294350467837100779e-03 1.561511111820020926e-03 1.025515238726511930e-03
1.027645307583334878e-03 1.520687265982866108e-03 2.224013001980030668e-03 3.223835222867870408e-03 4.600567353746165891e-03 6.395786241640862360e-03 8.592070146552574159e-03 1.112062769103011432e-02 1.388954270215778108e-02 1.680927047107194650e-02 1.979993817155321564e-02 2.278681604430875945e-02 2.569815182275855814e-02 2.846630654994123516e-02 3.102291880804355570e-02 3.328902449858051754e-02 3.517417455954410799e-02 3.659140102474474354e-02 3.747710733933447280e-02 3.780251699257199116e-02 3.757629128882539193e-02 3.684389982008673403e-02 3.568142828485285079e-02 3.417653401151440895e-02 3.239879121491348601e-02 3.037562254542884935e-02 2.809198568290660267e-02 2.551854201997014529e-02 2.265468643377470045e-02 1.956277610315292070e-02 1.637431288033668747e-02 1.326413159103364409e-02 1.040521719921286108e-02 7.925375995129839771e-03 5.883758261647342898e-03 4.273250353282555258e-03 3.041814492304582406e-03 2.119294040659123503e-03 1.438110997160066363e-03 9.431063418884491709e-04
8.940757192615262413e-04 1.328426949044765040e-03 1.955713475942501105e-03 2.857676079048898036e-03 4.110542853369817534e-03 5.755361183938572343e-03 7.781831129133821162e-03 1.013766016771187536e-02 1.275370935001679876e-02 1.556196827930293909e-02 1.849475977256809581e-02 2.147609460057810921e-02 2.442114660084523936e-02 2.724288418524865515e-02 2.985308791649529669e-02 3.215641714580195348e-02 3.405179208747859121e-02 3.544933390884835028e-02 3.629181483231886524e-02 3.656492898972357047e-02 3.629445619982255705e-02 3.553824685687669016e-02 3.437556785007174487e-02 3.288935839170570308e-02 3.114218592244519593e-02 2.915810399973399816e-02 2.692487456124763312e-02 2.441967186949974000e-02 2.164617518367200830e-02 1.866371298749485916e-02 1.559338298588904340e-02 1.259746339512223846e-02 9.840612408845905365e-03 7.449314302248318670e-03 5.486281168527041251e-03 3.948462819625644070e-03 2.785309230973019058e-03 1.925334548707147327e-03 1.298475403819142294e-03 8.477012555727421895e-04
7.654993613165242232e-04 1.139700360372204301e-03 1.682628578455746659e-03 2.467324640400610919e-03 3.563061139473236525e-03 5.010255991725226163e-03 6.807943088657365631e-03 8.923291322828775726e-03 1.131256346298860176e-02 1.393212065698041721e-02 1.673076123220448158e-02 1.963667269445719746e-02 2.255609241131990850e-02 2.538295836570942168e-02 2.800606034333722252e-02 3.031031705429032205e-02 3.218396742010123934e-02 3.353844265168143268e-02 3.432929754828812491e-02 3.456200284125757888e-02 3.428122558722310198e-02 3.355480948940094826e-02 3.245961593845491516e-02 3.106683233568708832e-02 2.942530366089471730e-02 2.755064833368273472e-02 2.543083444944749597e-02 2.304966075484291693e-02 2.041726748151860560e-02 1.759250566025619827e-02 1.468693657430900079e-02 1.184842796598601505e-02 9.229634269015614054e-03 6.952489930272361812e-03 5.082481919873690045e-03 3.622667760220574847e-03 2.527658312888864025e-03 1.728208082086793700e-03 1.154066268823292435e-03 7.471510959521410243e-04
6.498936803523205083e-04 9.687701853234042832e-04 1.429734863186334255e-03 2.093989607475435066e-03 3.020718406118537164e-03 4.247086606505927689e-03 5.779248266634054096e-03 7.601952978269522175e-03 9.696369114503932199e-03 1.204623475090584039e-02 1.462449881512673834e-02 1.737389486430086782e-02 2.020015959141691769e-02 2.298096818770360705e-02 2.557968128501352315e-02 2.785800074702562273e-02 2.969291469341693232e-02 3.099986042560098562e-02 3.175029002956861190e-02 3.197006543088794228e-02 3.172020697016475488e-02 3.107412809786400804e-02 3.010140281277393776e-02 2.885685799753581054e-02 2.737173330073409960e-02 2.565075233112645847e-02 2.368177789051033322e-02 2.145718415734843010e-02 1.899691365455505668e-02 1.636241344637946737e-02 1.365680565334758192e-02 1.101187721229116880e-02 8.564553802123883730e-03 6.428312752970698207e-03 4.669214209843878909e-03 3.296728492168042070e-03 2.272882326371549518e-03 1.533567629328768788e-03 1.010708415208739705e-03 6.464799070524716949e-04
5.508989268122300130e-04 8.235654566971379589e-04 1.213756084116089391e-03 1.769617145545161014e-03 2.538034435797359347e-03 3.549440894455141091e-03 4.812139481626332566e-03 6.322575261615977563e-03 8.082155785649811422e-03 1.010173218529231316e-02 1.238457195334544125e-02 1.489917113646647973e-02 1.756245203933648469e-02 2.024336775660651178e-02 2.278196951266666867e-02 2.501579917654564791e-02 2.680958138408545688e-02 2.808228603765192122e-02 2.881963252612372225e-02 2.906372716416385366e-02 2.888609961569381379e-02 2.836026806294992403e-02 2.754467410536227609e-02 2.647538228840247421e-02 2.516465240530949346e-02 2.360628241310396003e-02 2.178995944889896078e-02 1.972046467874129586e-02 1.743227600801776356e-02 1.499362226120323598e-02 1.250151012053724378e-02 1.007132619109524403e-02 7.821386237788231430e-03 5.852347343571873139e-03 4.226691362191642432e-03 2.957825719242199083e-03 2.014898709018477820e-03 1.340291870932524198e-03 8.700652792534824785e-04 5.483474460752761365e-04
4.677989691072438443e-04 7.044479874000543788e-04 1.039186562791043688e-03 1.508032213482579133e-03 2.145286564590378944e-03 2.972258288801674607e-03 3.994267207154910543e-03 5.211859485988263631e-03 6.638436633054476191e-03 8.306264804328184620e-03 1.024895854610845952e-02 1.246765022722393090e-02 1.490213677629079365e-02 1.742497758570828517e-02 1.986202024401722763e-02 2.203086893410785563e-02 2.378374470196992913e-02 2.503950784141590127e-02 2.579195683637176481e-02 2.609183302681308478e-02 2.601401920335717766e-02 2.562728711491162048e-02 2.497697581771544592e-02 2.408052619951909709e-02 2.293250704700586229e-02 2.151792967220001601e-02 1.983135180269206613e-02 1.789371280219323457e-02 1.575799823614312464e-02 1.350291824010866996e-02 1.122220282766133413e-02 9.015927956533616172e-03 6.982311013244283868e-03 5.205180148055233227e-03 3.738229182461411462e-03 2.594327432607693162e-03 1.747400733332842883e-03 1.146283622290352171e-03 7.326235496856549128e-04 4.543656190034355631e-04
3.969318043335136911e-04 6.057894467389587836e-04 8.992572268407199136e-04 1.303806079391098532e-03 1.842978075943319666e-03 2.528858688919672758e-03 3.360728891585761276e-03 4.336705329647381167e-03 5.472674636436237333e-03 6.811877353896295118e-03 8.410504645732407719e-03 1.030114645891586425e-02 1.245379840129569142e-02 1.475848429758062387e-02 1.704184978994844474e-02 1.911181883123706793e-02 2.081047335047406938e-02 2.205175276888337102e-02 2.282883028831888747e-02 2.319222710870648754e-02 2.321392588173709290e-02 2.295549930518171397e-02 2.245022883134979372e-02 2.170020747363537311e-02 2.068632826569730826e-02 1.938833649013574009e-02 1.780789535631111323e-02 1.598293407865576665e-02 1.398511638295535549e-02 1.190430134209477693e-02 9.832590361218003852e-03 7.856473710891044918e-03 6.054187862193977608e-03 4.490265165410384403e-03 3.205227483883858492e-03 2.206947843663127108e-03 1.471292909824596000e-03 9.529119572600422547e-04 6.000645118831389371e-04 3.662164859217760613e-04
